id,x,y,z
5277,5.9617662,-0.807445,0.107841454
5278,4.5232015,-0.5538537,0.4544318
5279,4.936268,-0.57778335,0.32358876
5280,4.98702,-0.55877334,0.311715
5281,4.729672,-0.5688365,0.18782087
5282,5.0088077,-0.59589726,0.20273504
5283,4.8420935,-0.5906593,0.10094055
5284,5.2040105,-0.5968283,0.14092955
5285,4.876109,-0.5726484,-0.045699406
5286,4.9995537,-0.56303537,-0.03149601
5287,4.8114605,-0.5419778,-0.12352416
5288,4.952659,-0.60232,-0.13615866
5289,5.064328,-0.5809307,-0.11749908
5290,4.7747884,-0.59942865,-0.16988707
5291,5.067216,-0.5472178,-0.12234822
5292,4.9079823,-0.5609656,0.61102426
5293,4.51599,-0.5475307,0.33192366
5294,4.940495,-0.5776235,0.53066677
5295,4.5472445,-0.54617304,0.21250133
5296,4.9756675,-0.5480932,0.19477285
5297,4.824734,-0.52352285,-0.019404825
5298,5.0873923,-0.5753075,-0.1286706
5299,4.731726,-0.538153,0.25785753
5300,4.6755757,-0.581771,0.122196116
5301,4.6639047,-0.5649376,0.18093129
5302,7.339373,-0.9770434,1.7500702
5303,4.7724624,-0.5641323,0.6650908
5304,4.501291,-0.5672253,0.44492063
5305,4.7642126,-0.5905009,0.60351473
5306,4.7262316,-0.54134053,0.55021954
5307,4.8253627,-0.5851912,0.62124974
5308,4.7360177,-0.5875243,0.45521456
5309,4.629681,-0.55428755,0.3543513
5310,4.822135,-0.5899586,0.4589551
5311,5.380112,-0.7954663,0.6398897
5312,5.007062,-0.5590418,0.24339274
5313,4.9389844,-0.59405893,0.20455672
5314,4.683978,-0.5590887,0.101173356
5315,5.1226096,-0.5978325,0.24976656
5316,4.7555394,-0.5781664,0.05207756
5317,4.829839,-0.5753783,0.07262437
5318,5.1287255,-0.5550305,0.07246178
5319,4.9808874,-0.5742391,0.016217208
5320,5.0710354,-0.56611466,-0.060891975
5321,4.818617,-0.5460039,-0.10625373
5322,5.266199,-0.59943753,-0.11600457
5323,5.1441493,-0.57972234,-0.1371281
5324,4.758403,-0.5727883,0.7500227
5325,4.5437884,-0.62845623,0.45031965
5326,4.8390536,-0.574351,0.62505686
5327,4.9423313,-0.5990543,0.16036959
5328,5.087594,-0.5895618,-0.062099714
5329,5.012719,-0.5934645,-0.1370991
5330,4.811615,-0.56113726,-0.17134364
5331,4.8246183,-0.5658484,-0.1901411
5332,7.192208,-1.1124897,0.7633838
5333,6.3220706,-1.397015,0.7951344
5334,7.3803945,-1.1892657,0.68104243
5335,6.6252885,-1.327421,1.4505632
5336,6.6444144,-1.3754227,1.2378424
5337,6.991515,-1.5318203,0.72222453
5338,6.370358,-1.3503054,0.64682025
5339,6.2134814,-0.7113854,0.0006657643
5340,6.0198812,-1.2398213,0.7912304
5341,5.9896855,-0.8427337,0.1098293
5342,4.5693526,-0.5323981,0.42630193
5343,4.5835414,-0.5145964,0.40830153
5344,4.7025113,-0.5809164,0.35285494
5345,4.849374,-0.5797965,0.38643938
5346,4.8787384,-0.5639985,0.393748
5347,4.889839,-0.5802915,0.30814353
5348,5.165165,-0.6023733,0.40374526
5349,5.30735,-0.62081325,0.114570096
5350,5.3438764,-0.57867295,-0.0008491371
5351,5.381526,-0.59920526,-0.09375083
5352,5.1333246,-0.6462056,0.23783739
5353,5.2064586,-0.5579599,0.11346231
5354,4.7761383,-0.52297366,0.3703612
5355,5.2103467,-0.6184134,0.03671891
5356,4.8536344,-0.52354485,0.58768797
5357,5.155234,-0.58008045,-0.047088332
5358,7.2074666,-0.8054714,0.8746836
5359,4.5786843,-0.60098916,0.727542
5360,6.910357,-1.4494019,0.8472003
5361,7.170692,-0.75694656,0.640778
5362,7.4982495,-1.0838064,0.5547714
5363,6.177912,-1.3676796,1.296513
5364,6.050937,-1.3413271,0.93066484
5365,6.3558407,-0.4949108,0.1378097
5366,5.979008,-1.008984,0.5475429
5367,6.047596,-1.3938776,1.0154486
5368,5.710714,-0.952439,0.31843865
5369,4.914686,-0.570222,0.61882764
5370,4.8563995,-0.57760614,0.3010026
5371,5.7193303,-0.60867846,-0.011169015
5372,5.3411503,-0.37475356,-0.106850974
5373,5.065174,-0.6124158,0.7300022
5374,5.763503,-1.0608268,0.48607293
5375,5.3465033,-0.61881226,-0.107941404
5376,5.172568,-0.5787991,0.21734445
5377,5.2556067,-0.6044143,0.1970737
5378,5.226415,-0.56080544,0.17226407
5379,5.132873,-0.59469783,-0.011936887
5380,5.0532618,-0.5718019,-0.09794857
5381,5.1429276,-0.4755062,-0.13789442
5382,4.9676538,-0.5816605,-0.20769912
5383,4.6944466,-0.5304364,0.40723723
5384,4.9060144,-0.5774297,0.43205735
5385,4.9991627,-0.53274447,0.4512282
5386,5.188965,-0.589453,0.34595957
5387,4.8326616,-0.5733686,0.09846958
5388,4.8544526,-0.5635489,0.07627166
5389,5.120352,-0.6046009,0.09209277
5390,4.8806596,-0.54323316,-0.12915425
5391,4.9969625,-0.5667928,-0.13475288
5392,4.7733583,-0.5776106,0.5287094
5393,4.8780932,-0.62069714,0.5903117
5394,4.7912974,-0.5563741,0.5007963
5395,4.6710877,-0.5411483,0.3844401
5396,4.818413,-0.5529567,0.33147117
5397,5.25185,-0.6465397,0.22932658
5398,7.332568,-0.8782535,1.0502036
5399,7.2825384,-1.1878648,1.0238949
5400,7.822718,-1.463212,1.0669355
5401,6.8965178,-0.72752595,1.1607008
5402,7.1113105,-0.80140233,1.1167257
5403,7.4009504,-0.77683157,0.52588296
5404,7.6651897,-1.4600486,0.30710652
5405,6.541956,-1.5390037,0.30342886
5406,6.197415,-0.5260409,0.1240261
5407,4.995014,-0.59718,0.7199291
5408,4.8780656,-0.53587955,0.61981225
5409,5.040089,-0.5868046,0.683518
5410,4.855475,-0.60327095,0.49471682
5411,4.9790554,-0.58652806,0.41000068
5412,4.9330554,-0.5770946,0.2509419
5413,4.9991393,-0.59106326,0.26821676
5414,5.3071437,-0.6725609,0.3767522
5415,4.8269844,-0.5748204,0.17097284
5416,5.5726924,-0.8008622,0.08677172
5417,5.072503,-0.59456086,0.6790051
5418,5.0224433,-0.5640865,-0.19409622
5419,4.826334,-0.56618625,0.59062815
5420,5.0093927,-0.5852829,0.6147593
5421,5.16456,-0.66097254,0.5884854
5422,4.777321,-0.5657886,0.27637538
5423,4.897107,-0.5763658,0.26406518
5424,5.4794235,-0.7893265,0.24493894
5425,5.190404,-0.5872688,0.17394789
5426,5.6349287,-0.8175127,0.09369888
5427,5.456469,-0.40006644,-0.1374502
5428,7.2077923,-0.61968315,1.0667255
5429,7.264463,-0.6197551,0.94118005
5430,7.074197,-0.5929991,0.6099928
5431,7.5750985,-1.1037661,0.43491134
5432,6.3406243,-1.3550366,1.1475462
5433,6.259356,-1.3798889,0.7169677
5434,6.599274,-1.5302751,0.50543296
5435,5.07018,-0.55167454,0.6182034
5436,5.856589,-0.68133914,-0.049762033
5437,4.9774036,-0.5780103,0.05834955
5438,5.2985096,-0.5813285,0.0386888
5439,5.290243,-0.59619224,-0.032433942
5440,5.0416374,-0.55193365,-0.11572626
5441,5.322669,-0.5210786,-0.11118115
5442,4.9369383,-0.5719329,0.52664196
5443,7.7919106,-1.498487,1.357578
5444,7.255311,-0.6190928,0.5681069
5445,7.445684,-1.6106672,0.51730007
5446,6.3868194,-1.3604007,1.1889302
5447,6.5017037,-1.4222188,0.9657634
5448,6.2669816,-1.4160576,1.0968807
5449,6.362338,-1.4062669,0.6872327
5450,6.6910257,-1.510843,0.510089
5451,6.660167,-0.759012,0.2974434
5452,4.9649477,-0.6089217,0.4004348
5453,5.1310062,-0.6054935,0.45671555
5454,5.075172,-0.65008855,0.23528083
5455,6.09475,-0.8819986,0.05131678
5456,4.9976864,-0.57206094,-0.08044886
5457,5.323047,-0.5589234,-0.035354033
5458,5.074203,-0.5901737,-0.16059214
5459,5.3481116,-0.34082258,-0.10503228
5460,5.0488324,-0.56210524,0.0023699314
5461,4.953603,-0.5719965,-0.015572407
5462,5.1965547,-0.5627066,-0.10959202
5463,5.6733813,-0.5525347,-0.0708743
5464,5.1786547,-0.622956,0.45063463
5465,5.4212747,-0.75560516,0.3396333
5466,4.9699116,-0.5703974,0.19345538
5467,5.2032714,-0.59695476,0.1394692
5468,5.27396,-0.5859008,0.09113247
5469,5.251665,-0.6097471,0.11843184
5470,5.436893,-0.3929881,-0.0718065
5471,4.9566064,-0.5893121,0.025430657
5472,5.0377836,-0.5772721,-0.114313535
5473,7.8452187,-1.566516,0.4685197
5474,7.212043,-1.1916624,0.6025266
5475,6.3044195,-1.2077485,1.1098708
5476,6.640534,-1.3757102,1.2330619
5477,6.665156,-1.4852828,1.0048193
5478,6.423946,-1.3385675,0.86556107
5479,5.2335553,-0.7684262,0.897535
5480,5.016293,-0.59915745,0.5859292
5481,4.847082,-0.55971503,0.45711926
5482,4.8214207,-0.5541109,0.43690076
5483,4.9613857,-0.5551745,0.42199084
5484,4.8889594,-0.6033654,0.38005924
5485,5.584188,-0.93998265,0.72857153
5486,5.087693,-0.5918593,0.46563625
5487,4.869936,-0.5666893,0.26317006
5488,5.19425,-0.59139717,0.37794715
5489,5.022111,-0.5720284,0.20838696
5490,5.984522,-1.1880301,0.4055065
5491,5.244469,-0.6092336,0.2349835
5492,4.956927,-0.592031,0.14728972
5493,5.092617,-0.5870963,0.15805842
5494,5.966561,-1.1023993,0.23239614
5495,5.9477706,-1.0897982,0.15941903
5496,4.9549413,-0.5651449,0.011933761
5497,6.2962193,-0.7303957,0.090687186
5498,5.0154443,-0.589128,0.7233261
5499,4.814025,-0.5861343,0.455083
5500,5.000724,-0.580507,0.19960491
5501,4.971629,-0.5779649,-0.0062802127
5502,6.1810575,-0.6083637,0.045961086
5503,5.7265344,-0.3596204,0.023891397
5504,5.212981,-0.58038044,-0.14879285
5505,5.3009486,-0.64473987,0.27204448
5506,5.5442395,-0.7851233,0.098714896
5507,5.351056,-0.5767263,0.0040783044
5508,6.9917297,-1.4591402,1.5436327
5509,7.372646,-0.8452155,0.6011776
5510,6.8536286,-1.3466028,0.8345016
5511,6.645961,-1.4195095,0.85542506
5512,6.026123,-1.3003869,1.0196582
5513,6.137585,-1.2794533,0.8977849
5514,6.227311,-0.93940985,0.20366137
5515,4.832393,-0.62239224,0.53808165
5516,5.026872,-0.62312007,0.6320986
5517,5.107425,-0.58921283,0.61021775
5518,4.94085,-0.60171884,0.45488527
5519,4.9685125,-0.57552916,0.46150517
5520,5.6244936,-1.020152,0.7157873
5521,5.05249,-0.6041694,0.354507
5522,5.060686,-0.606163,0.3277115
5523,5.057247,-0.6041464,0.3125552
5524,5.002749,-0.62839824,0.28007424
5525,5.676077,-0.98570335,0.4828812
5526,5.952264,-1.199243,0.5129532
5527,4.940289,-0.5884877,0.21858855
5528,5.0978327,-0.6045522,0.20373932
5529,4.967656,-0.588695,0.16942067
5530,5.005636,-0.5855993,0.12621982
5531,5.270184,-0.592661,0.16084465
5532,5.0056434,-0.57786363,0.09512266
5533,5.488973,-0.7720804,0.131694
5534,4.983926,-0.57014155,0.00026134867
5535,5.5468335,-0.7347211,0.039206438
5536,5.694556,-0.5271594,-0.08759442
5537,6.0854354,-0.8778199,0.16370735
5538,5.0950065,-0.5984456,-0.026024848
5539,5.283121,-0.6182289,0.14758027
5540,5.8514857,-0.43999708,-0.04513438
5541,5.152065,-0.53869915,0.049141232
5542,4.9266977,-0.554544,0.47440812
5543,6.094054,-1.3139589,0.8337596
5544,5.2496,-0.8017365,0.96846724
5545,5.0781965,-0.5576274,0.5063213
5546,5.0398016,-0.5604505,0.47320652
5547,5.116238,-0.58566135,0.48883653
5548,5.0646877,-0.6106873,0.46815294
5549,4.8929353,-0.58667326,0.34916368
5550,5.7717175,-1.0670471,0.534045
5551,5.7807837,-1.0638998,0.39858216
5552,5.5637116,-0.8649617,0.3548118
5553,5.092745,-0.54992974,0.12787706
5554,5.5520983,-0.8154066,0.0753505
5555,6.20666,-0.9705868,0.09024887
5556,4.889486,-0.58109653,0.3977143
5557,5.0886564,-0.5556437,0.09519146
5558,5.716272,-1.0424337,0.4930659
5559,4.815806,-0.4899644,0.63385063
5560,5.4191017,-0.6630882,0.031626873
5561,5.6712947,-1.0782377,1.0336894
5562,7.5822363,-0.9462923,0.8462873
5563,7.208704,-0.7371108,0.55740035
5564,6.444514,-1.3624169,0.74405766
5565,7.363354,-0.9529617,0.3146069
5566,5.6253934,-1.0053799,0.67300695
5567,6.2075133,-0.9920773,0.15095222
5568,4.8159137,-0.5666357,0.61322355
5569,5.242361,-0.78509504,0.7940206
5570,5.0993257,-0.60136014,0.64347774
5571,5.0918493,-0.56905174,0.578885
5572,4.9355164,-0.56603086,0.38842753
5573,5.1235805,-0.55258405,0.35617056
5574,5.200797,-0.59283394,0.36268568
5575,5.304752,-0.63872415,0.23047057
5576,5.4683194,-0.7590749,0.21808355
5577,5.511992,-0.74843884,0.0654794
5578,5.019456,-0.5562857,0.022766454
5579,5.017446,-0.5834282,0.01570117
5580,4.9248834,-0.57580346,0.75705355
5581,6.3783674,-1.0561364,-0.07302403
5582,5.337364,-0.7673833,0.6174133
5583,5.2150445,-0.6638451,0.56086916
5584,5.1230893,-0.6464855,0.58159
5585,5.049704,-0.5868118,0.016796961
5586,7.2994356,-1.3453326,1.7317772
5587,6.520703,-1.384418,1.2807771
5588,6.570492,-1.3607085,0.8859646
5589,6.172173,-1.4327164,0.98958445
5590,4.983985,-0.56959146,0.73792934
5591,6.092918,-1.19706,0.22006457
5592,5.1288214,-0.5550883,0.4299614
5593,5.089029,-0.5777431,0.3283766
5594,5.1382065,-0.5742274,0.33505493
5595,5.203376,-0.60210043,0.2854896
5596,5.253617,-0.59050703,0.13922629
5597,5.2395816,-0.5340422,0.12143217
5598,5.151374,-0.54200804,0.022226749
5599,5.582457,-0.80176926,-0.027144618
5600,5.2436247,-0.542466,0.09823206
5601,5.304377,-0.611444,0.043566912
5602,6.358818,-1.3559315,0.9696397
5603,6.3971105,-1.4315768,0.96764857
5604,6.7893734,-1.4004883,1.0543143
5605,7.0191107,-1.4767673,0.9045388
5606,7.458577,-1.7988377,0.49475548
5607,4.8549576,-0.6020764,0.6475821
5608,6.2675714,-1.3895334,1.0203308
5609,6.7751093,-1.5774875,0.592908
5610,6.1784573,-1.4253194,1.1834667
5611,5.5155225,-0.90049297,0.69829375
5612,6.082955,-1.4141654,0.8400933
5613,6.0129323,-0.8091277,0.050364442
5614,6.038881,-0.88941765,0.11715976
5615,5.16275,-0.7315224,0.9078329
5616,5.413713,-0.99462044,1.0508246
5617,5.020628,-0.57256573,0.6899352
5618,5.2724657,-0.77992517,0.8526167
5619,5.780173,-1.1662832,1.1624944
5620,4.9005404,-0.5611113,0.5619568
5621,5.0114927,-0.54546905,0.61746246
5622,5.039224,-0.57288814,0.58215094
5623,5.8184867,-1.1907855,0.9383717
5624,5.3295007,-0.7559853,0.48597568
5625,5.7752695,-1.0652747,0.6295788
5626,5.0609446,-0.56385183,0.32917586
5627,5.872322,-1.0543464,0.20379041
5628,5.0554066,-0.57105136,0.14712125
5629,5.332984,-0.66825014,0.12263655
5630,5.121608,-0.57438594,-0.06818588
5631,5.4182906,-0.86849964,0.45697522
5632,5.0073028,-0.5582659,0.2446021
5633,5.0961256,-0.5540013,0.24790224
5634,5.0924063,-0.6562461,0.8488227
5635,4.9089255,-0.55858004,0.6126196
5636,5.1869087,-0.57993525,0.14336881
5637,5.363048,-0.7933557,0.56257737
5638,5.1235137,-0.5991341,0.3732134
5639,5.263803,-0.64674485,0.2845284
5640,5.3136053,-0.59573615,0.03820394
5641,5.2786927,-0.5800199,-0.032182075
5642,5.275353,-0.44691515,0.043552008
5643,5.6317053,-0.07506711,0.023079365
5644,5.6457973,-0.8614302,0.13715144
5645,5.1717105,-0.5911079,-0.07229662
5646,6.903292,-1.4521201,1.2788141
5647,6.5648403,-1.3208683,1.392345
5648,6.1259403,-1.2974467,0.9627224
5649,5.95424,-1.1358873,0.34862688
5650,6.513277,-1.3852804,1.1660675
5651,4.9875145,-0.5402191,0.6285451
5652,5.5238175,-0.9553997,0.84926426
5653,6.1382213,-1.2948714,1.0003337
5654,5.5857286,-0.97781336,0.69768155
5655,5.085211,-0.53380835,0.43810079
5656,5.5684,-0.9203132,0.60987794
5657,5.587724,-0.9536826,0.5469958
5658,5.364048,-0.71582335,0.31494942
5659,5.792723,-0.9962483,0.22078387
5660,5.551828,-0.7889578,0.11576516
5661,5.60108,-0.7906182,0.07766432
5662,5.078475,-0.54732746,0.07700144
5663,5.1968317,-0.58324647,0.3592861
5664,5.3659496,-0.62216616,-0.08333758
5665,6.350501,-1.3912418,0.6644987
5666,5.391228,-0.6078919,-0.097423315
5667,5.0760174,-0.6159511,0.7294298
5668,5.3042297,-0.6829848,0.31997532
5669,5.251759,-0.5804113,0.26816854
5670,5.2286677,-0.59365314,0.12764275
5671,5.409744,-0.6994888,0.08748839
5672,5.1491885,-0.5582449,-0.060212422
5673,5.159551,-0.58964765,0.28307655
5674,5.654877,-0.4525761,-0.08031755
5675,5.459936,-0.25797412,-0.02602566
5676,4.8360987,-0.62052256,0.44694877
5677,7.0259647,-1.2237077,1.6896888
5678,7.342349,-1.6675881,0.89540094
5679,7.6458964,-1.4277169,0.18518116
5680,6.2863894,-1.2359585,1.0491878
5681,6.1815495,-0.8612848,0.04248189
5682,5.2686863,-0.7622932,0.8934687
5683,5.0859275,-0.5848944,0.65523314
5684,5.331266,-0.78930384,0.71728176
5685,6.318687,-1.3023299,1.1574608
5686,5.067696,-0.5565685,0.45660174
5687,5.7219353,-1.071178,0.6523109
5688,6.226704,-1.3577411,0.7077834
5689,5.3891664,-0.81239253,0.40652204
5690,5.1088977,-0.52824235,0.2802144
5691,5.1790895,-0.5464998,0.19018126
5692,5.1994386,-0.54211855,0.16220488
5693,5.0986876,-0.54291826,0.14309186
5694,5.8017807,-0.9748926,0.15050972
5695,5.1002784,-0.5395572,0.12160508
5696,5.5013375,-0.7542866,0.08026609
5697,5.204245,-0.56343824,0.05083024
5698,5.5035076,-0.7439186,0.0040635704
5699,5.1969256,-0.5753484,0.0072455322
5700,5.172075,-0.5530802,-0.011496934
5701,5.1544952,-0.5488525,-0.018431075
5702,5.0730143,-0.597574,0.6889907
5703,6.4011636,-1.4100103,0.992345
5704,5.3080816,-0.7710797,0.5119276
5705,5.035748,-0.5541457,0.36837634
5706,5.401891,-0.77186245,0.4080267
5707,5.689624,-0.8986389,0.3261389
5708,5.631738,-0.46172652,-0.09097942
5709,6.8857484,-1.3457828,1.6539243
5710,6.0916557,-1.1373763,0.14174403
5711,6.91875,-0.66475993,1.5949256
5712,7.0777173,-0.8633546,1.7274604
5713,6.831024,-1.332358,1.4584967
5714,6.5442543,-1.2991068,1.1893018
5715,6.644456,-1.3624958,0.28507385
5716,5.0451446,-0.56132555,0.6541804
5717,5.614917,-0.99346286,0.66672605
5718,5.084879,-0.5736599,0.43538976
5719,6.131171,-1.275073,0.6095831
5720,5.0927253,-0.5752791,0.3042467
5721,5.8691635,-1.1723125,0.4382818
5722,5.7392178,-1.0161567,0.3621714
5723,5.433005,-0.7727152,0.311909
5724,6.039373,-1.1976794,0.27814773
5725,6.2482853,-1.3494402,0.25710812
5726,6.1543794,-1.2604617,0.19033119
5727,5.5131216,-0.7736122,0.09842281
5728,5.2788563,-0.5676724,0.07746711
5729,5.2202077,-0.57124114,0.0063237073
5730,5.300974,-0.81448394,0.9219904
5731,6.1524596,-1.3294365,1.0931594
5732,5.0853195,-0.5716769,0.3456284
5733,5.1530204,-0.6003885,0.3389116
5734,5.9114904,-1.0475969,0.16886915
5735,5.370255,-0.86668676,0.8418659
5736,5.3680234,-0.59805006,0.0021796674
5737,5.962497,-1.2374126,0.69071364
5738,6.2887235,-0.56589687,0.17252462
5739,7.4056854,-0.9574488,0.19721839
5740,7.1495314,-1.2825873,1.6204176
5741,6.9304223,-1.513987,0.6687775
5742,7.2785215,-1.7820104,0.36827162
5743,6.6099734,-1.5529706,0.6158006
5744,6.7700005,-1.6233677,0.57692575
5745,6.616924,-1.4120787,0.7061125
5746,5.0716705,-0.5791183,0.6817662
5747,5.5900493,-1.0784655,1.071269
5748,5.511153,-1.0302558,1.0065378
5749,5.6436176,-1.1481217,1.0784663
5750,5.0557537,-0.5668079,0.5772419
5751,5.097637,-0.54165864,0.52823293
5752,5.650792,-1.0701231,0.8077162
5753,5.1403193,-0.5827462,0.5172439
5754,5.3142715,-0.7782576,0.5197701
5755,5.215532,-0.5816939,0.35587806
5756,5.1756716,-0.5727974,0.3428047
5757,5.1615224,-0.57206917,0.22730584
5758,5.759022,-0.9406533,0.049008574
5759,6.038057,-0.8182482,0.04211298
5760,5.2444997,-0.5497131,-0.06201179
5761,6.099984,-0.86553836,0.09556434
5762,5.709695,-0.8805406,0.045268517
5763,5.33739,-0.57872003,-0.041059922
5764,5.043807,-0.60523,0.68909246
5765,5.4208093,-0.75564486,0.3426749
5766,5.3302584,-0.59363335,-0.026511863
5767,5.328353,-0.5844265,-0.080714926
5768,6.8426523,-0.72923505,1.3672429
5769,4.904313,-0.5682811,0.736741
5770,7.2046432,-0.8141482,0.90841585
5771,7.275724,-1.5967158,0.2045052
5772,6.8194103,-1.5127131,0.59518933
5773,6.901997,-1.5149622,0.9574995
5774,6.378412,-1.3929666,1.1018153
5775,6.0069227,-1.2078516,0.7976216
5776,5.161068,-0.56512356,0.18042134
5777,5.2965755,-0.79313636,0.8729572
5778,5.642694,-1.0198027,0.6402159
5779,5.391958,-0.7711261,0.4669619
5780,5.164469,-0.5516904,0.31500864
5781,5.2215724,-0.56029767,0.2559254
5782,5.50085,-0.75781626,0.20660183
5783,5.5235467,-0.7967129,0.046720404
5784,5.108145,-0.5745859,0.44916937
5785,5.6066713,-0.8213895,0.1030966
5786,5.41102,-0.8957354,0.66145366
5787,5.8291183,-1.0460778,0.3255192
5788,5.157511,-0.55272484,0.22077842
5789,5.7151866,-0.5561857,-0.08212334
5790,5.586328,-0.7532321,0.11051908
5791,5.21632,-0.6415805,0.38341883
5792,7.2548537,-0.67100465,0.43999767
5793,6.458799,-1.3371255,1.2457997
5794,6.5637217,-1.5260832,0.4740754
5795,5.7538176,-1.1931084,1.0961399
5796,5.9873676,-1.3622365,0.93502194
5797,5.919652,-0.71568686,0.0042129513
5798,5.029001,-0.56446064,0.6405143
5799,5.3192997,-0.81181896,0.7881873
5800,5.236421,-0.77837926,0.6728427
5801,5.0793576,-0.56384194,0.50710475
5802,5.2934937,-0.76807827,0.51870465
5803,5.356132,-0.8021034,0.4948446
5804,5.4820056,-0.7755977,0.21865879
5805,5.4465985,-0.73489165,0.068452425
5806,5.1124945,-0.60680217,0.61228126
5807,6.158919,-1.3691896,1.2113725
5808,6.2868223,-0.705442,0.1714067
5809,6.185647,-0.50723207,0.17459324
5810,5.5592275,-1.0398314,0.98930305
5811,5.588539,-0.9680818,0.59087867
5812,5.7348514,-1.1733655,0.89405733
5813,5.1900306,-0.8004641,0.7858882
5814,5.590647,-0.864851,0.20054771
5815,5.3281307,-0.6981941,0.3253859
5816,5.4673553,-0.7989687,0.24349423
5817,5.1552467,-0.58841693,0.40496075
5818,5.1254444,-0.5907011,0.6141036
5819,5.251028,-0.7279189,0.46689057
5820,5.1916614,-0.6133973,0.37840974
5821,5.1622443,-0.5870609,0.45334953
5822,5.1838117,-0.6668253,0.621706
5823,5.4721847,-1.0229576,0.9707585
5824,6.364411,-1.381465,0.4302855
5825,6.3924904,-1.3746462,0.30495888
5826,7.4038906,-1.2601714,1.6295787
5827,7.3105183,-0.95837873,0.5654087
5828,7.513938,-1.0447028,0.07237481
5829,6.649015,-1.4128889,1.0069718
5830,5.923307,-1.3731142,1.2109526
5831,6.2001657,-1.4203973,1.1296195
5832,6.185857,-0.9459041,0.15656866
5833,5.6518497,-1.2285441,1.1233
5834,5.654072,-1.1110588,0.8773822
5835,5.8031044,-1.1818378,0.7579388
5836,5.642397,-0.90067506,0.21498348
5837,6.009011,-1.1417722,0.23305883
5838,5.314839,-0.8607618,0.94524115
5839,5.400891,-0.7763526,0.43279466
5840,5.5688906,-0.8314628,0.14829051
5841,5.5470166,-0.76793575,-0.020487342
5842,5.29954,-0.8075211,0.9165317
5843,5.3895097,-0.84619087,0.73910546
5844,5.6243324,-0.9054037,0.24322282
5845,5.078153,-0.61361814,0.7165609
5846,5.086875,-0.53454924,0.5479664
5847,5.121582,-0.6085366,0.5482561
5848,5.104923,-0.6254269,0.65256023
5849,6.18154,-0.72936654,0.014532388
5850,5.326362,-0.82081705,0.858289
5851,5.3026967,-0.6139882,0.15887973
5852,6.4641166,-1.3991835,0.9550227
5853,6.943652,-1.4964578,0.720315
5854,5.8972135,-1.2777791,0.87673837
5855,5.916014,-1.2534871,0.7963292
5856,6.0329766,-1.2561113,0.4973723
5857,6.2762675,-1.3285754,0.4237517
5858,6.4013977,-1.5081817,0.2597182
5859,5.0787773,-0.5625595,0.6464787
5860,5.634091,-1.0103505,0.47232094
5861,6.2196054,-0.69459385,0.086214244
5862,5.5567765,-0.978477,0.8664568
5863,5.6875763,-0.9440488,0.35450107
5864,5.5158143,-0.79099214,0.22782673
5865,5.567057,-0.75918204,0.035376873
5866,5.420033,-0.69919187,0.09985077
5867,5.5116267,-1.004894,0.6214443
5868,5.190182,-0.5850431,0.3883399
5869,5.367791,-0.7636306,0.38149172
5870,5.2599664,-0.5562915,0.15259017
5871,5.3636856,-0.67468566,0.080998436
5872,5.3469234,-0.7919508,0.49249628
5873,5.4251537,-0.83160967,0.6253709
5874,5.6092625,-0.78117925,0.104032435
5875,6.124003,-1.3435091,0.9271922
5876,6.0216026,-1.3343116,0.8132018
5877,5.8419514,-1.2294854,0.92416453
5878,6.022485,-1.2656999,0.6032775
5879,6.215528,-1.3590949,0.57645446
5880,5.7282004,-1.1472712,1.1523007
5881,6.0303335,-0.8513293,0.041199
5882,6.019038,-1.2118077,0.43632525
5883,5.515966,-0.97487056,0.7322336
5884,5.3703246,-0.7759462,0.520135
5885,5.32265,-0.79067004,0.43591926
5886,5.3036475,-0.7422004,0.3387319
5887,5.755458,-0.94727314,0.22536893
5888,5.4112654,-0.78220123,0.3241695
5889,5.476176,-0.7628061,0.21821028
5890,5.569562,-0.8200361,0.20212911
5891,5.6686172,-1.0708243,0.7577159
5892,5.347768,-0.794376,0.41143388
5893,5.5119023,-0.8667422,0.44280446
5894,5.1374674,-0.63327104,0.6563404
5895,7.4008803,-1.2782474,0.22663802
5896,6.5628777,-1.31195,1.1974454
5897,6.336051,-1.3825179,1.1528939
5898,6.652224,-1.3360692,1.1222507
5899,6.2400537,-1.3553284,1.3198235
5900,6.5184207,-1.4510542,0.63781583
5901,5.65843,-1.1750189,1.0922813
5902,6.009592,-1.3734174,1.1235926
5903,5.8237753,-1.2224143,0.95722127
5904,5.9596057,-1.3470905,1.0095048
5905,5.718171,-1.0875058,0.8275637
5906,5.932532,-1.1841183,0.60182947
5907,5.8853245,-1.1345285,0.49648952
5908,6.09136,-0.7620544,0.09921531
5909,6.282353,-1.2990588,0.6434396
5910,5.254825,-0.8597017,0.99522007
5911,5.2796197,-0.7943363,0.8290888
5912,5.4322963,-0.8914798,0.93055695
5913,5.12728,-0.61048156,0.590978
5914,6.0600443,-1.3059261,0.684069
5915,5.9201307,-1.2010412,0.5879568
5916,6.1343684,-1.4022875,0.55757153
5917,5.4240212,-0.7647972,0.3588701
5918,5.467114,-0.7908436,0.35646468
5919,5.48825,-0.78808427,0.29496107
5920,5.466121,-0.7474353,0.19341597
5921,5.5149584,-0.75025886,0.06439383
5922,6.1239953,-0.7330594,0.09485721
5923,5.3463335,-0.8297869,0.7311295
5924,6.3145175,-1.377358,0.5507187
5925,5.511607,-0.987578,0.9398614
